clean_line1,clean_line2,line3,city,zip_code,label,phone,year,major_city,state,chain,Address_Type,Exit_Number,Main_Road,Secondary_Road,Exit_Number_2,Exit_Number_3,Tertiary_Road,Scraped_phone_match_rate,Yelp_phone_match_rate,place_identifier(year),Yellowbook_phone_match_rate,Webscraped_Phone_full_url,Webscraped_PlacedMatched_full_url,Yelp_URL,YellowPages_SEARCH_URL,Match_Comments,Final_Lat,Final_Long
"Thousand Oaks , 91360 Oaks Shell Center",4 805-496-8464 US 101 ( Ventura Fwy ) & Moor Park Rd,24 000 O,Thousand Oaks,91360,Oaks Shell Center,805-496-8464,2006,Thousand Oaks,CA,Shell,empty,,US 101,,,,,False,True,706,True,,,https://www.yelp.com/biz/shell-gas-station-thousand-oaks?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=805+496+8464; https://www.yellowpages.com/search?search_terms=805+496+8464; https://www.yellowpages.com/search?search_terms=805+496+8464,,34.178740399999995,-118.8758249
"Azusa , 91702 David Texaco","61626-334-2477 I-210 Exit 38 ( N , 1 blk E on Foothill )",M,Azusa,91702,David Texaco,626-334-2477,2006,Azusa,CA,Texaco,Exit,38,I-210,,,,,False,False,707,True,,,,https://www.yellowpages.com/search?search_terms=626+334+2477; https://www.yellowpages.com/search?search_terms=626+334+2477; https://www.yellowpages.com/search?search_terms=626+334+2477,,34.133893,-117.924675
"Azusa , 91702 Shell","626-334-2477 I-210 Exit 38 ( N , 1 blk E on",24 000,Azusa,91702,Shell,626-334-2477,2007,Azusa,CA,Shell,Exit,38,I-210,,,,,False,False,707,True,,,,https://www.yellowpages.com/search?search_terms=626+334+2477; https://www.yellowpages.com/search?search_terms=626+334+2477; https://www.yellowpages.com/search?search_terms=626+334+2477,,34.133893,-117.924675
"Azusa , 91702 Shell","6 626-812-9020 I-210 Exit 38 ( N , 1 blk E on Foothill )",24 <U+25A1> <U+25A1> <U+25A1>,Azusa,91702,Shell,626-812-9020,2008,Azusa,CA,Shell,Exit,38,I-210,,,,,False,True,707,True,,,https://www.yelp.com/biz/shell-azusa?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=626+812+9020; https://www.yellowpages.com/search?search_terms=626+812+9020; https://www.yellowpages.com/search?search_terms=626+812+9020,,34.133893,-117.924675
Chino ( 91710 ) DeWitt Fuel Stop ( CFN Cardlock ),6 909-464-1114 5415 Schaefer ( 1 blk E of Central ),<U+2610><U+2610> D,Chino,91710,DeWitt Fuel Stop ( CFN Cardlock ),909-464-1114,2014,Chino,CA,,Proper,,5415 Schaefer,,,,,False,False,707,True,,,,https://www.yellowpages.com/search?search_terms=909+464+1114,,34.004425,-117.68652
"South El Monte , 91733 Santa Anita Chevron",626-579-6874 CA 60 & Santa Anita Ave N,<U+2610> <U+2610>,South El Monte,91733,Santa Anita Chevron,626-579-6874,2006,South El Monte,CA,Chevron,empty,,CA 60,Ave N,,,,False,False,708,True,,,,https://www.yellowpages.com/search?search_terms=626+579+6874; https://www.yellowpages.com/search?search_terms=626+579+6874,,34.041252,-118.04991
"South El Monte , 91733 Santa Anita Chevron",626-579-6874 CA 60 & Santa Anita Ave N,C,South El Monte,91733,Santa Anita Chevron,626-579-6874,2007,South El Monte,CA,Chevron,empty,,CA 60,Ave N,,,,False,False,708,True,,,,https://www.yellowpages.com/search?search_terms=626+579+6874; https://www.yellowpages.com/search?search_terms=626+579+6874,,34.041252,-118.04991
"South El Monte , 91733 Santa Anita Chevron",5 626-579-6874 CA 60 & Santa Anita Ave N,HRS 24 <U+2610> 00 <U+2610> <U+2610>,South El Monte,91733,Santa Anita Chevron,626-579-6874,2008,South El Monte,CA,Chevron,empty,,CA 60,Ave N,,,,False,False,708,True,,,,https://www.yellowpages.com/search?search_terms=626+579+6874; https://www.yellowpages.com/search?search_terms=626+579+6874,,34.041252,-118.04991
"Alpine , 91901 Tavern Road Fuel Stop",619-445-5118 I-8 Exit 30 ( Tavern Rd ),000 000,Alpine,91901,Tavern Road Fuel Stop,619-445-5118,2006,Alpine,CA,,Exit,30,I-8,,,,,False,False,709,True,,,,https://www.yellowpages.com/search?search_terms=619+445+5118; https://www.yellowpages.com/search?search_terms=619+445+5118,,32.84144,-116.78083
"J Alpine , 91901 Tavern Road Fuel Stop",619-445-5118 I-8 Exit 30 ( Tavern Rd ),,Alpine,91901,Tavern Road Fuel Stop,619-445-5118,2007,Alpine,CA,,Exit,30,I-8,,,,,False,False,709,True,,,,https://www.yellowpages.com/search?search_terms=619+445+5118; https://www.yellowpages.com/search?search_terms=619+445+5118,,32.84144,-116.78083
"Alpine , 91901 Alpine Valero",619-445-5260 I-8 Exit 30 ( Tavern Rd ),O,Alpine,91901,Alpine Valero,619-445-5260,2006,Alpine,CA,Valero,Exit,30,I-8,,,,,False,False,710,False,,http://www.rvandtravelers.com/location_details.php?id=241; https://www.truckstopsandservices.com/location_details.php?id=241,,https://www.yellowpages.com/search?search_terms=619+445+5260,,32.841418,-116.780509
"Alpine , 91901 Alpine Chevron N",619-445-5260 0 I-8 Exit 30 ( Tavern ),FRS 24 000 0,Alpine,91901,Alpine Chevron N,619-445-5260,2007,Alpine,CA,Chevron,Exit,30,I-8,,,,,False,False,710,False,,http://www.rvandtravelers.com/location_details.php?id=241; https://www.truckstopsandservices.com/location_details.php?id=241,,https://www.yellowpages.com/search?search_terms=619+445+5260,,32.841418,-116.780509
"Alpine , 91901 Alpine Chevron",6 619-445-5260 I-8 Exit 30 ( Tavern Rd ),24 HRS,Alpine,91901,Alpine Chevron,619-445-5260,2008,Alpine,CA,Chevron,Exit,30,I-8,,,,,False,False,710,False,,http://www.rvandtravelers.com/location_details.php?id=241; https://www.truckstopsandservices.com/location_details.php?id=241,,https://www.yellowpages.com/search?search_terms=619+445+5260,,32.841418,-116.780509
Jacumba ( 91934 ) Jacumba Shell,619-766-0029 I-8 Exit 73,24 MO,Jacumba,91934,Jacumba Shell,619-766-0029,2014,Jacumba,CA,Shell,Exit,73,I-8,,,,,True,True,710,True,http://www.rvandtravelers.com/location_details.php?id=44658; https://www.truckstopsandservices.com/location_details.php?id=44658,http://www.rvandtravelers.com/location_details.php?id=44657; http://www.rvandtravelers.com/location_details.php?id=44658; https://www.truckstopsandservices.com/location_details.php?id=44657; https://www.truckstopsandservices.com/location_details.php?id=44658,https://www.yelp.com/biz/shell-jacumba?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=619+766+0029; https://www.yellowpages.com/search?search_terms=619+766+0029; https://www.yellowpages.com/search?search_terms=619+766+0029,,32.635095,-116.165967
Jacumba ( 91934 ) Jacumba Shell S to Indio Blvd E ),619-766-0029 I-8 Exit 73,24 MO <U+2610><U+2610><U+2610>,Jacumba,91934,Jacumba Shell S to Indio Blvd E ),619-766-0029,2015,Jacumba,CA,Shell,Exit,73,I-8,,,,,True,True,710,True,http://www.rvandtravelers.com/location_details.php?id=44658; https://www.truckstopsandservices.com/location_details.php?id=44658,http://www.rvandtravelers.com/location_details.php?id=44657; http://www.rvandtravelers.com/location_details.php?id=44658; https://www.truckstopsandservices.com/location_details.php?id=44657; https://www.truckstopsandservices.com/location_details.php?id=44658,https://www.yelp.com/biz/shell-jacumba?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=619+766+0029; https://www.yellowpages.com/search?search_terms=619+766+0029; https://www.yellowpages.com/search?search_terms=619+766+0029,,32.635095,-116.165967
Jacumba ( 91934 ) Jacumba Shell S to Indio Blvd E ),6 619-766-0029 I-8 Exit 73,24 MO 02400,Jacumba,91934,Jacumba Shell S to Indio Blvd E ),619-766-0029,2016,Jacumba,CA,Shell,Exit,73,I-8,,,,,True,True,710,True,http://www.rvandtravelers.com/location_details.php?id=44658; https://www.truckstopsandservices.com/location_details.php?id=44658,http://www.rvandtravelers.com/location_details.php?id=44657; http://www.rvandtravelers.com/location_details.php?id=44658; https://www.truckstopsandservices.com/location_details.php?id=44657; https://www.truckstopsandservices.com/location_details.php?id=44658,https://www.yelp.com/biz/shell-jacumba?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=619+766+0029; https://www.yellowpages.com/search?search_terms=619+766+0029; https://www.yellowpages.com/search?search_terms=619+766+0029,,32.635095,-116.165967
"Carlsbad , 92008 Palomar Shell",760-438-3656 I-5 Exit 47 ( Palomar Airport Rd W ),24 <U+2610> <U+2610>,Carlsbad,92008,Palomar Shell,760-438-3656,2006,Carlsbad,CA,Shell,Exit,47,I-5,,,,,False,True,711,True,,,https://www.yelp.com/biz/shell-carlsbad-8?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+438+3656; https://www.yellowpages.com/search?search_terms=760+438+3656,,33.12193673449705,-117.3246917041015
"Carlsbad , 92008 Palomar Shell",760-438-3656 I-5 Exit 47 ( Palomar Airport Rd W ),24,Carlsbad,92008,Palomar Shell,760-438-3656,2007,Carlsbad,CA,Shell,Exit,47,I-5,,,,,False,True,711,True,,,https://www.yelp.com/biz/shell-carlsbad-8?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+438+3656; https://www.yellowpages.com/search?search_terms=760+438+3656,,33.12193673449705,-117.3246917041015
"Carlsbad , 92008 Palomar Shell",5 760-438-3656 I-5 Exit 47 ( Palomar Airport Rd W ),24 HRS <U+2610> <U+2610>,Carlsbad,92008,Palomar Shell,760-438-3656,2008,Carlsbad,CA,Shell,Exit,47,I-5,,,,,False,True,711,True,,,https://www.yelp.com/biz/shell-carlsbad-8?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+438+3656; https://www.yellowpages.com/search?search_terms=760+438+3656,,33.12193673449705,-117.3246917041015
Carlsbad ( 92008 ) Palomar Shell,5 760-438-3656 I-5 Exit 47 ( Palomar Airport Rd W ),24 <U+25A1> <U+25A1> <U+25A1>,Carlsbad,92008,Palomar Shell,760-438-3656,2014,Carlsbad,CA,Shell,Exit,47,I-5,,,,,False,True,711,True,,,https://www.yelp.com/biz/shell-carlsbad-8?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+438+3656; https://www.yellowpages.com/search?search_terms=760+438+3656,,33.12193673449705,-117.3246917041015
Carlsbad ( 92008 ) Palomar Shell E of town ),5 760-438-3656 I-5 Exit 47 ( Palomar,24 <U+25A1>,Carlsbad,92008,Palomar Shell E of town ),760-438-3656,2015,Carlsbad,CA,Shell,Exit,47,I-5,,,,,False,True,711,True,,,https://www.yelp.com/biz/shell-carlsbad-8?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+438+3656; https://www.yellowpages.com/search?search_terms=760+438+3656,,33.12193673449705,-117.3246917041015
"Santee , 92071 El Capitan Oil",619-448-5891 Hwy 67 & Riverford Rd,484 <U+2610> SO,Santee,92071,El Capitan Oil,619-448-5891,2006,Santee,CA,,empty,,Hwy 67,Riverford Rd,,,,False,False,712,False,,,,https://www.yellowpages.com/search?search_terms=619+448+5891,,,
"Santee , 92071 El Capitan Oil",619-448-5891 Hwy 67 & Riverford Rd,24 000,Santee,92071,El Capitan Oil,619-448-5891,2007,Santee,CA,,empty,,Hwy 67,Riverford Rd,,,,False,False,712,False,,,,https://www.yellowpages.com/search?search_terms=619+448+5891,,,
"Santee , 92071 El Capitan Oil",5 619-448-5891 Hwy 67 & Riverford Rd,00,Santee,92071,El Capitan Oil,619-448-5891,2008,Santee,CA,,empty,,Hwy 67,Riverford Rd,,,,False,False,712,False,,,,https://www.yellowpages.com/search?search_terms=619+448+5891,,,
J Santee ( 92071 ) Dion & Sons Cardlock ( Pac Pride ),5 619-448-5891 CA 67 N & Riverford Rd,<U+2610> <U+2610> <U+2610> <U+2610>,Santee,92071,Dion & Sons Cardlock ( Pac Pride ),619-448-5891,2014,Santee,CA,,empty,,CA 67,Riverford Rd,,,,False,False,712,False,,,,https://www.yellowpages.com/search?search_terms=619+448+5891,,,
J Santee ( 92071 ) Dion & Sons Cardlock ( Pac Pride ),5 619-448-5891 CA 67 N & Riverford Rd,<U+2610>,Santee,92071,Dion & Sons Cardlock ( Pac Pride ),619-448-5891,2015,Santee,CA,,empty,,CA 67,Riverford Rd,,,,False,False,712,False,,,,https://www.yellowpages.com/search?search_terms=619+448+5891,,,
Otay Mesa ( 92154 ) Pilot Travel Center # 343,619-661-9558 CA 905 & CA 125,Pilot 24 XL <U+25A1>,Otay Mesa,92154,Pilot Travel Center # 343,619-661-9558,2014,San Diego,CA,Pilot,empty,,CA 905,CA 125,,,,True,True,713,True,http://www.rvandtravelers.com/location_details.php?id=16070; https://www.truckstopsandservices.com/location_details.php?id=16070,,https://www.yelp.com/biz/pilot-travel-center-san-diego?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/wendys-san-diego-7?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=619+661+9558; https://www.yellowpages.com/search?search_terms=619+661+9558; https://www.yellowpages.com/search?search_terms=619+661+9558,,32.569489000000004,-116.953594
Otay Mesa ( 92154 ) Pilot Travel Center # 343 E,619-661-9558 CA 905 & CA 125,pilot 24 <U+25A1> XL <U+2610>,Otay Mesa,92154,Pilot Travel Center # 343 E,619-661-9558,2015,San Diego,CA,Pilot,empty,,CA 905,CA 125,,,,True,True,713,True,http://www.rvandtravelers.com/location_details.php?id=16070; https://www.truckstopsandservices.com/location_details.php?id=16070,,https://www.yelp.com/biz/pilot-travel-center-san-diego?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/wendys-san-diego-7?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=619+661+9558; https://www.yellowpages.com/search?search_terms=619+661+9558; https://www.yellowpages.com/search?search_terms=619+661+9558,,32.569489000000004,-116.953594
Otay Mesa ( 92154 ) Pilot Travel Center # 343 E,619-661-9558 CA 905 Exit 7 ( N to Otay Mesa E ),pitot 24 <U+2610> XL D 24,Otay Mesa,92154,Pilot Travel Center # 343 E,619-661-9558,2016,San Diego,CA,Pilot,Exit,7,CA 905,,,,,True,True,713,True,http://www.rvandtravelers.com/location_details.php?id=16070; https://www.truckstopsandservices.com/location_details.php?id=16070,,https://www.yelp.com/biz/pilot-travel-center-san-diego?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/wendys-san-diego-7?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=619+661+9558; https://www.yellowpages.com/search?search_terms=619+661+9558; https://www.yellowpages.com/search?search_terms=619+661+9558,,32.569489000000004,-116.953594
Otay Mesa ( 92154 ) La Media Travel Center ( Chevron Mesa Rd ) E ),619-671-0700 CA 905 Exit 7 ( N to Otay,pitot 24 S,Otay Mesa,92154,La Media Travel Center ( Chevron Mesa Rd ) E ),619-671-0700,2016,San Diego,CA,Chevron,Exit,7,CA 905,,,,,True,True,714,True,http://www.rvandtravelers.com/location_details.php?id=44703; https://www.truckstopsandservices.com/location_details.php?id=44703,https://www.truckstopsandservices.com/location_details.php?id=44703; http://www.rvandtravelers.com/location_details.php?id=44703,https://www.yelp.com/biz/pizza-hut-express-san-diego-5?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/chevron-san-diego-20?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/extramile-san-diego-14?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=619+671+0700; https://www.yellowpages.com/search?search_terms=619+671+0700; https://www.yellowpages.com/search?search_terms=619+671+0700,,32.5686260955277,-116.961947316535
"Coachella , 92201 Texaco Truck Stop","6 760-342-3999 I-10 Exit 146 ( Dillon Rd , 1.5 mi S )",M 0,Coachella,92201,Texaco Truck Stop,760-342-3999,2006,Indio,CA,Texaco,Exit,146,I-10,,,,,False,False,715,True,,,,https://www.yellowpages.com/search?search_terms=760+342+3999; https://www.yellowpages.com/search?search_terms=760+342+3999,,33.701164,-116.19272
"Coachella , 92201 Indio Truck Stop","6 760-342-3999 I-10 Exit 146 ( Dillon Rd , 1.5 mi S )",MOOD <U+25A1> <U+2610>,Coachella,92201,Indio Truck Stop,760-342-3999,2007,Indio,CA,,Exit,146,I-10,,,,,False,False,715,True,,,,https://www.yellowpages.com/search?search_terms=760+342+3999; https://www.yellowpages.com/search?search_terms=760+342+3999,,33.701164,-116.19272
"Coachella , 92201 Indio Truck Stop","6 760-342-3999 I-10 Exit 146 ( Dillon Rd , 1.5 mi S )",M <U+2610> <U+2610>,Coachella,92201,Indio Truck Stop,760-342-3999,2008,Indio,CA,,Exit,146,I-10,,,,,False,False,715,True,,,,https://www.yellowpages.com/search?search_terms=760+342+3999; https://www.yellowpages.com/search?search_terms=760+342+3999,,33.701164,-116.19272
Coachella ( 92201 ) Indio Truck Stop,"6 760-342-3999 I-10 Exit 146 ( Dillon Rd , 1.5 mi S )",<U+25A1> <U+2610>,Coachella,92201,Indio Truck Stop,760-342-3999,2014,Indio,CA,,Exit,146,I-10,,,,,False,False,715,True,,,,https://www.yellowpages.com/search?search_terms=760+342+3999; https://www.yellowpages.com/search?search_terms=760+342+3999,,33.701164,-116.19272
Coachella ( 92201 ) Indio Truck Stop,"760-342-3999 I-10 Exit 146 ( Dillon Rd , 1.5 mi S )",<U+2610> [ ] 0,Coachella,92201,Indio Truck Stop,760-342-3999,2015,Indio,CA,,Exit,146,I-10,,,,,False,False,715,True,,,,https://www.yellowpages.com/search?search_terms=760+342+3999; https://www.yellowpages.com/search?search_terms=760+342+3999,,33.701164,-116.19272
"Banning , 92220 Royal Service",951-845-4391 I-10 Exit 96 ( Highland Springs Ave ),24,Banning,92220,Royal Service,951-845-4391,2006,Banning,CA,,Exit,96,I-10,,,,,False,False,716,True,,,,https://www.yellowpages.com/search?search_terms=951+845+4391,,33.962433,-117.05097
Calexico USA Gasoline # 870,760-357-9391 CA 7 ( S of CA 98-4 mi E of town ),FRS 24 M,,92231,,760-357-9391,2007,Calexico,CA,,empty,,CA 7,,,,,False,True,716,True,,,https://www.yelp.com/biz/usa-gasoline-calexico?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+357+9391; https://www.yellowpages.com/search?search_terms=760+357+9391,,32.685777242406104,-115.379914002719
"Calexico , 92231 USA Gasoline # 870",760-357-9391 CA 7 ( S of CA 98 -4 mi E of town ),24 HRS M,Calexico,92231,USA Gasoline # 870,760-357-9391,2008,Calexico,CA,,empty,,CA 7,,,,,False,True,716,True,,,https://www.yelp.com/biz/usa-gasoline-calexico?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+357+9391; https://www.yellowpages.com/search?search_terms=760+357+9391,,32.685777242406104,-115.379914002719
Calexico ( 92231 ) USA Gasoline # 68114,760-357-9391 CA 98 & CA 7 S ( 4 mi E of town ),24 <U+25A1> <U+25A1> D,Calexico,92231,USA Gasoline # 68114,760-357-9391,2014,Calexico,CA,,empty,,CA 98,CA 7,,,,False,True,716,True,,,https://www.yelp.com/biz/usa-gasoline-calexico?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+357+9391; https://www.yellowpages.com/search?search_terms=760+357+9391,,32.685777242406104,-115.379914002719
Calexico ( 92231 ) USA Gasoline # 68114 St ),760-357-9391 CA 98 & CA 7 S ( 4 mi E,24 R <U+2610>,Calexico,92231,USA Gasoline # 68114 St ),760-357-9391,2015,Calexico,CA,,empty,,CA 98,CA 7,,,,False,True,716,True,,,https://www.yelp.com/biz/usa-gasoline-calexico?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+357+9391; https://www.yellowpages.com/search?search_terms=760+357+9391,,32.685777242406104,-115.379914002719
Calexico ( 92231 ) USA Gasoline # 68114,7 760-357-9391 CA 98 & CA 7 S ( 4 mi E of town ),24 R <U+25A1> <U+25A1> <U+2610> <U+25A1>,Calexico,92231,USA Gasoline # 68114,760-357-9391,2016,Calexico,CA,,empty,,CA 98,CA 7,,,,False,True,716,True,,,https://www.yelp.com/biz/usa-gasoline-calexico?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+357+9391; https://www.yellowpages.com/search?search_terms=760+357+9391,,32.685777242406104,-115.379914002719
"EI Centro , 92243 7-11 Food Store ( Citgo )",6 760-352-4383 I-8 Exit 115 ( 4th Ave ),000,Centro,92243,7-11 Food Store ( Citgo ),760-352-4383,2006,El Centro,CA,Citgo,Exit,115,I-8,,,,,False,True,717,True,,,https://www.yelp.com/biz/7-eleven-el-centro-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+352+4383; https://www.yellowpages.com/search?search_terms=760+352+4383; https://www.yellowpages.com/search?search_terms=760+352+4383,,32.7757362158419,-115.552669450306
"EI Centro , 92243 7-11 Food Store",6 760-352-4383 I-8 Exit 115 ( 4th Ave ),24 - 0,Centro,92243,7-11 Food Store,760-352-4383,2007,El Centro,CA,,Exit,115,I-8,,,,,False,True,717,True,,,https://www.yelp.com/biz/7-eleven-el-centro-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+352+4383; https://www.yellowpages.com/search?search_terms=760+352+4383; https://www.yellowpages.com/search?search_terms=760+352+4383,,32.7757362158419,-115.552669450306
"EI Centro , 92243 7-11 Food Store",6 760-352-4383 I-8 Exit 115 ( 4th Ave ),HRS 24,Centro,92243,7-11 Food Store,760-352-4383,2008,El Centro,CA,,Exit,115,I-8,,,,,False,True,717,True,,,https://www.yelp.com/biz/7-eleven-el-centro-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=760+352+4383; https://www.yellowpages.com/search?search_terms=760+352+4383; https://www.yellowpages.com/search?search_terms=760+352+4383,,32.7757362158419,-115.552669450306
"EI Centro , 92243 Truck Stop 111","760-353-3303 I-8 Exit 118 B ( CA 111 , 1/4 mi N )",MO <U+2610>,Centro,92243,Truck Stop 111,760-353-3303,2006,El Centro,CA,,Exit,118,I-8,,,,,False,False,718,True,,,,https://www.yellowpages.com/search?search_terms=760+353+3303; https://www.yellowpages.com/search?search_terms=760+353+3303,,32.79874,-115.50163
"EI Centro , 92243 Truck Stop 111 ( Shell )","760-353-3303 I-8 Exit 118 B ( CA 111 , 1/4 mi N )",SM <U+25A1>,Centro,92243,Truck Stop 111 ( Shell ),760-353-3303,2007,El Centro,CA,Shell,Exit,118,I-8,,,,,False,False,718,True,,,,https://www.yellowpages.com/search?search_terms=760+353+3303; https://www.yellowpages.com/search?search_terms=760+353+3303,,32.79874,-115.50163
"EI Centro , 92243 Truck Stop 111 ( Shell )","6 760-353-3303 I-8 Exit 118 B ( CA 111 , 1/4 mi N )",HRS 24 M,Centro,92243,Truck Stop 111 ( Shell ),760-353-3303,2008,El Centro,CA,Shell,Exit,118,I-8,,,,,False,False,718,True,,,,https://www.yellowpages.com/search?search_terms=760+353+3303; https://www.yellowpages.com/search?search_terms=760+353+3303,,32.79874,-115.50163
EI Centro ( 92243 ) Truck Stop 111 ( Shell ),6 760-353-3303 I-8 Exit 118 B ( 1 mi N on CA 111 ),24 M,Centro,92243,Truck Stop 111 ( Shell ),760-353-3303,2014,El Centro,CA,Shell,Exit,118,I-8,,,,,False,False,718,True,,,,https://www.yellowpages.com/search?search_terms=760+353+3303; https://www.yellowpages.com/search?search_terms=760+353+3303,,32.79874,-115.50163
"Ocotillo , 92259 OTU Fuel Mart",6 760-358-7324 I-8 Exit 89 ( Imperial Hwy N ),<U+2610> - <U+25A1>,Ocotillo,92259,OTU Fuel Mart,760-358-7324,2006,Ocotillo,CA,,Exit,89,I-8,,,,,False,False,719,False,,,,https://www.yellowpages.com/search?search_terms=760+358+7324,,,
"Ocotillo , 92259 OTU Fuel Mart )",6 760-358-7324 I-8 Exit 89 ( Imperial Hwy N ),<U+25A1> <U+2610>,Ocotillo,92259,OTU Fuel Mart ),760-358-7324,2007,Ocotillo,CA,,Exit,89,I-8,,,,,False,False,719,False,,,,https://www.yellowpages.com/search?search_terms=760+358+7324,,,
