state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,LD_URL,LD_Latitude,LD_Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Fax,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Men's Showers,# of Truck Service Bays,Phone 2,Unleaded,Diesel,Bulk Def,Phone 3,Phone 4,Propane,Phone 5,Mile Marker,Road Name,Hours of Operation,https,http
5,California,RJ'S TRAVEL PLAZA,location_details.php?id=2755,http://www.rvandtravelers.com/location_details.php?id=2755,RVer,76,,,,36.447774,-119.485323,I-99,106,36220 6TH ST,TRAVER,CA,93631,559-238-3801 (TRAVEL CENTER),559-238-3850,25.0,0.0,0.0,4.0,4.0,,0.0,,,,,,,,,,,,,
5,California,ROCHE OIL MOBILE MART,location_details.php?id=2789,http://www.rvandtravelers.com/location_details.php?id=2789,RVer,mobil oil type,,,,36.183175,-119.330981,I-99,85,1120 E PAIGE RD,TULARE,CA,93274,559-686-5837 (TRAVEL CENTER),559-686-9021,8.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,
5,California,ROLLING HILLS CHEVRON,location_details.php?id=2800,http://www.rvandtravelers.com/location_details.php?id=2800,RVer,chevron,,,,39.872027,-122.200729,I-5,628,2635 EVERET FREEMAN WAY,CORNING,CA,96021,530-824-4990,530-824-5752,120.0,,,5.0,0.0,,0.0,,,,,,,,,,,,,
5,California,ROTTEN ROBBIE,location_details.php?id=2806,http://www.rvandtravelers.com/location_details.php?id=2806,RVer,ind dealer,,,,37.10233,-121.015661,I-5,407 (CA 33),12860 S CA 33,GUSTINE,CA,95322,209-826-4418 (TRAVEL CENTER),209-826-2032,69.0,0.0,0.0,7.0,0.0,,0.0,209-826-4418 (DENNY'S),,,,,,,,,,,,
5,California,ROTTEN ROBBIE,location_details.php?id=10344,http://www.rvandtravelers.com/location_details.php?id=10344,RVer,ind dealer,,,,39.017965,-122.912522,CA 29,CA 175,2725 S MAIN ST,LAKEPORT,CA,95453,707-263-5790 (TRAVEL CENTER),,0.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
5,California,ROTTEN ROBBIE,location_details.php?id=16048,http://www.rvandtravelers.com/location_details.php?id=16048,RVer,ind dealer,,,,37.383371,-121.950727,LAFAYETTE ST,ALDO AVENUE,3471 LAFAYETTE ST,SANTA CLARA,CA,95054,408-988-5407 (TRAVEL CENTER),,0.0,0.0,0.0,8.0,0.0,,0.0,,,,,,,,,,,,,
5,California,ROTTEN ROBBIE # 31,location_details.php?id=10317,http://www.rvandtravelers.com/location_details.php?id=10317,RVer,ind dealer,,,,37.020881,-121.569134,US 101,CA 152,390 LEAVESLEY RD,GILROY,CA,95020,408-842-3630 (TRAVEL CENTER),,0.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
5,California,ROTTEN ROBBIE # 60,location_details.php?id=10327,http://www.rvandtravelers.com/location_details.php?id=10327,RVer,ind dealer,,,,38.387225,-122.715171,US 101,485,55 E TODD RD,SANTA ROSA,CA,95407,707-584-9610 (TRAVEL CENTER),,0.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,
5,California,ROTTEN ROBBIE # 65,location_details.php?id=1244,http://www.rvandtravelers.com/location_details.php?id=1244,RVer,ind dealer,,,,37.9223480224609,-122.336654663086,I-580,10-B,1085 JULIGA WOODS,RICHMOND,CA,94801,510-236-1300,510-236-5643,0.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,
5,California,ROYAL TRUCK STOP,location_details.php?id=314,http://www.rvandtravelers.com/location_details.php?id=314,RVer,ind dealer,,,,34.063049,-117.288894,I-10,73-A,2300 E STEELE RD,COLTON,CA,92324,909-825-5190 (TRAVEL CENTER),909-825-5922,56.0,0.0,56.0,6.0,4.0,,2.0,909-825-5190 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,,
5,California,RVJ'S TRUCK STOP,location_details.php?id=2818,http://www.rvandtravelers.com/location_details.php?id=2818,RVer,chevron,,,,36.677646,-119.745849,I-99,127,4029 S MAPLE AVE,FRESNO,CA,93725,559-485-8220 (TRAVEL CENTER),559-485-0274,0.0,0.0,0.0,7.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SAC VALLEY TRUCK STOP,location_details.php?id=54893,http://www.rvandtravelers.com/location_details.php?id=54893,RVer,valero,,,,38.47152,-121.41673,CA 99,291,7891 STOCKTON BLVD,SACRAMENTO,CA,95823,916-896-5647 (TRAVEL CENTER),916-896-5669,50.0,0.0,0.0,4.0,1.0,,0.0,,,,,,,,,,,,,
5,California,SACRAMENTO 49ER TRAVEL PLAZA,location_details.php?id=2829,http://www.rvandtravelers.com/location_details.php?id=2829,RVer,pilot,,,http://https://www.pilotflyingj.com/stores/879,38.616935,-121.539245,I-80,85,2828 EL CENTRO RD,SACRAMENTO,CA,95833,916-927-4774 (TRAVEL CENTER),916-927-6641,277.0,0.0,277.0,7.0,12.0,,3.0,916-927-4774 (SILVER SKILLET),4.359,4.699,4.059,,,3.99,,,,,www.pilotflyingj.com/stores/879,
5,California,SAN PASO TRUCK STOP,location_details.php?id=10320,http://www.rvandtravelers.com/location_details.php?id=10320,RVer,76,,,http://sanpasotruckstop.com,35.695798,-120.698605,US 101,WELLSONA RD,81 WELLSONA RD,PASO ROBLES,CA,93446,805-467-9999 (TRAVEL CENTER),805-467-3209,150.0,0.0,0.0,5.0,2.0,,0.0,805-467-9999 (JOSE COUNTRY KITCHEN),,,,,,,,,,,,
5,California,SC FUELS,location_details.php?id=747,http://www.rvandtravelers.com/location_details.php?id=747,RVer,ind dealer,,,,33.97935,-118.119678,I-5,126-B,1601 BLUFF RD,MONTEBELLO,CA,90640,323-725-1659 (TRAVEL CENTER),323-721-8267,0.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SF / OAKLAND TRUCK PLAZA,location_details.php?id=2885,http://www.rvandtravelers.com/location_details.php?id=2885,RVer,ind dealer,,,,37.749175,-122.191868,I-880,37,8255 SAN LEANDRO,OAKLAND,CA,94621,510-569-1624,510-569-3673,0.0,0.0,0.0,4.0,2.0,,2.0,,,,,,,,,,,,,
5,California,SHOP N GO,location_details.php?id=2877,http://www.rvandtravelers.com/location_details.php?id=2877,RVer,valero,,,,36.547083,-119.599092,I-99,115,10610 E MOUNTAIN VIEW,SELMA,CA,93662,559-896-7682 (TRAVEL CENTER),,0.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SHOP N GO #611,location_details.php?id=2913,http://www.rvandtravelers.com/location_details.php?id=2913,RVer,valero,,,,36.489315,-119.516144,I-99,109,38440 6TH ST,KINGSBURG,CA,93631,559-897-3015 (TRAVEL CENTER),,5.0,0.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SOUTH BROADWAY SHELL,location_details.php?id=10315,http://www.rvandtravelers.com/location_details.php?id=10315,RVer,shell,,,,40.774812,-124.190256,US 101,,3505 BROADWAY ST,EUREKA,CA,95503,707-443-1891 (TRAVEL CENTER),,2.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SOUTHERN CALIFORNIA TRUCK STOP,location_details.php?id=2960,http://www.rvandtravelers.com/location_details.php?id=2960,RVer,ind dealer,,,,32.659687,-117.115336,I-5,10,2250 TIDELANDS AVE,NATIONAL CITY,CA,91950,619-336-6103 (TRAVEL CENTER),619-477-7303,0.0,0.0,0.0,6.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SPEEDWAY,location_details.php?id=941,http://www.rvandtravelers.com/location_details.php?id=941,RVer,speedwaygas,,,,36.706331,-119.774908,CA 99,130,2619 S EAST AVE,FRESNO,CA,93706,559-494-0570 (TRAVEL CENTER),559-233-4768,0.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SPEEDWAY,location_details.php?id=1135,http://www.rvandtravelers.com/location_details.php?id=1135,RVer,speedwaygas,,,,34.818472,-118.883855,I-5,205,161 FRAZIER MOUNTAIN PARK RD,FRAZIER PARK,CA,93243,661-248-6478 (TRAVEL CENTER),661-248-6623,7.0,0.0,0.0,4.0,0.0,,0.0,661-248-6478 (SUBWAY),,,,,,,,,,,,
5,California,SPEEDWAY,location_details.php?id=2736,http://www.rvandtravelers.com/location_details.php?id=2736,RVer,speedwaygas,,,,35.059484,-118.969651,I-99,3 (CA 166 W),2023 METTLER FRONTAGE RD,METTLER,CA,93313,661-858-2703 (TRAVEL CENTER),,15.0,0.0,0.0,8.0,2.0,,0.0,661-858-2703 (SUBWAY),,,,,,,,,,,,
5,California,SPEEDWAY,location_details.php?id=3578,http://www.rvandtravelers.com/location_details.php?id=3578,RVer,speedwaygas,,,,39.740257,-122.203293,I-5,618,1021 SOUTH ST,ORLAND,CA,95963,530-865-2031 (TRAVEL CENTER),,25.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SPEEDWAY,location_details.php?id=10298,http://www.rvandtravelers.com/location_details.php?id=10298,RVer,speedwaygas,,,,35.350819,-118.912231,CA 58,117,8200 KIMBER AVE,BAKERSFIELD,CA,93307,661-366-1860,,20.0,0.0,0.0,7.0,2.0,,0.0,,,,,,,,,,,,,
5,California,SPEEDWAY,location_details.php?id=10329,http://www.rvandtravelers.com/location_details.php?id=10329,RVer,ind dealer,,,,37.651911,-122.402625,US 101,GRAND AVE,176 GATEWAY BLVD,SAN FRANCISCO,CA,94080,650-737-9800 (TRAVEL CENTER),,15.0,0.0,15.0,7.0,0.0,,0.0,650-737-9800 (WENDY'S),,,,,,,,,,,,
5,California,SPEEDY FUEL,location_details.php?id=3004,http://www.rvandtravelers.com/location_details.php?id=3004,RVer,ind dealer,,,,34.01653,-118.208358,I-5,133,1492 S LORENA ST,LOS ANGELES,CA,90023,323-260-4606 (TRAVEL CENTER),323-261-4494,0.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SPEEDY FUEL,location_details.php?id=10349,http://www.rvandtravelers.com/location_details.php?id=10349,RVer,ind dealer,,,,34.009438,-118.190908,I-710,17-C,2432 S INDIANA ST,COMMERCE,CA,90023,323-266-2606 (TRAVEL CENTER),323-266-2831,0.0,0.0,0.0,11.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SPEEDY FUEL TRUCK STOP,location_details.php?id=447,http://www.rvandtravelers.com/location_details.php?id=447,RVer,tesoro,,,,35.402076,-119.396869,I-5,257 (CA 58),27780 LAGOON DR,BUTTONWILLOW,CA,93206,661-764-9460 (TRAVEL CENTER),661-764-9450,10.0,0.0,0.0,7.0,7.0,,0.0,,,,,,,,,,,,,
5,California,STARS AND STRIPES 76,location_details.php?id=289,http://www.rvandtravelers.com/location_details.php?id=289,RVer,76,,,,32.877053,-117.185865,I-805,25-B,5706 MIRAMAR RD,SAN DIEGO,CA,92121,858-450-9776 (TRAVEL CENTER),,0.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SUPER FINE TRUCK STOP,location_details.php?id=3148,http://www.rvandtravelers.com/location_details.php?id=3148,RVer,ind dealer,,,,34.228275,-118.387317,I-5,152,8730 LANKERSHIM BLVD,SUN VALLEY,CA,91352,818-767-2570,818-767-5393,0.0,,,3.0,0.0,,0.0,,,,,,,,,,,,,
5,California,SUPER STOP TRAVEL CENTER,location_details.php?id=3161,http://www.rvandtravelers.com/location_details.php?id=3161,RVer,mobil oil type,,,,32.771306,-115.555437,I-8,115,550 WAKE AVE,EL CENTRO,CA,92243,760-352-0044 (TRAVEL CENTER),760-352-9451,150.0,0.0,150.0,9.0,5.0,,0.0,760-352-0044 (TACO SHOP),,,,,,,,,,,,
5,California,SUPERFINE VALERO,location_details.php?id=3263,http://www.rvandtravelers.com/location_details.php?id=3263,RVer,valero,,,,34.041393,-118.237774,I-10,15-B,500 S ALAMEDA ST,LOS ANGELES,CA,90013,213-626-1259 (TRAVEL CENTER),213-626-3048,0.0,0.0,0.0,2.0,0.0,,1.0,,,,,,,,,,,,,
5,California,THE GARLIC FARM,location_details.php?id=10321,http://www.rvandtravelers.com/location_details.php?id=10321,RVer,shell,,,,36.986253,-121.555927,US 101,MONTEREY RD,5920 TRAVEL PARK CIRCLE,GILROY,CA,95020,408-847-9702 (TRAVEL CENTER),408-847-9904,85.0,0.0,0.0,10.0,4.0,,0.0,,,,,,,,,,,,,
5,California,THREE SISTERS TRUCK STOP,location_details.php?id=3294,http://www.rvandtravelers.com/location_details.php?id=3294,RVer,ind dealer,,,,34.063015,-117.490877,I-10,61,14416 SLOVER AVE,FONTANA,CA,92337,909-822-4415 (TRAVEL CENTER),909-822-8378,150.0,0.0,0.0,5.0,6.0,,4.0,,,,,,,,,,,,,
5,California,TORRES MARTINEZ TRAVEL CENTER,location_details.php?id=10302,http://www.rvandtravelers.com/location_details.php?id=10302,RVer,ind dealer,,,,33.353109,-116.020261,CA 86,,3095 CA 86,SALTON SEA BEACH,CA,92274,760-395-1404 (TRAVEL CENTER),,85.0,0.0,0.0,4.0,4.0,,0.0,,,,,,,,,,,,,
5,California,TRACY TRUCK & AUTO STOP,location_details.php?id=3389,http://www.rvandtravelers.com/location_details.php?id=3389,RVer,ind dealer,,,,37.765834,-121.434893,I-205,8,3940 N TRACY BLVD,TRACY,CA,95304,209-832-5006 (TRAVEL CENTER),209-832-1212,50.0,0.0,50.0,8.0,3.0,,0.0,209-832-5006 (KRISPY KRUNCHY CHICKEN),,,,,,,,,,,,
5,California,TRAVEL CENTERS OF AMERICA #040,location_details.php?id=3183,http://www.rvandtravelers.com/location_details.php?id=3183,RVer,catscale3,,,http://https://www.ta-petro.com/location/ca/ta-corning,39.903861,-122.197604,I-5,630,3524 S HWY 99 W,CORNING,CA,96021,530-824-4646 (TRAVEL CENTER),530-824-0547,254.0,4.0,4.0,14.0,10.0,,4.0,530-824-4646 (ARBY'S),,,,530-824-4646 (SUBWAY),,,,,,,www.ta-petro.com/location/ca/ta-corning,
5,California,TRAVEL CENTERS OF AMERICA #041,location_details.php?id=3187,http://www.rvandtravelers.com/location_details.php?id=3187,RVer,catscale3,,,http://https://www.ta-petro.com/location/ca/ta-coachella,33.713167,-116.175352,I-10,146,46155 DILLION RD,COACHELLO,CA,92236,760-342-6200 (TRAVEL CENTER),760-342-6208,205.0,4.0,4.0,12.0,15.0,,4.0,760-342-6200 (POPEYE'S),,,,760-342-6200 (TACO BELL EXPRESS),,,,,,,www.ta-petro.com/location/ca/ta-coachella,
5,California,TRAVEL CENTERS OF AMERICA #057,location_details.php?id=3184,http://www.rvandtravelers.com/location_details.php?id=3184,RVer,catscale3,,,http://https://www.ta-petro.com/location/ca/ta-redding,40.505396,-122.335564,I-5,673,19483 KNIGHTON RD,REDDING,CA,96002,530-221-4760 (TRAVEL CENTER),530-221-8269,196.0,8.0,8.0,10.0,7.0,,2.0,530-221-4760 (PIZZA HUT),,,,530-221-4760 (POPEYE'S),,,,,,,www.ta-petro.com/location/ca/ta-redding,
5,California,TRAVEL CENTERS OF AMERICA #160,location_details.php?id=3181,http://www.rvandtravelers.com/location_details.php?id=3181,RVer,catscale3,,,http://https://www.ta-petro.com/location/ca/ta-buttonwillow,35.400803,-119.397338,I-5,257 (CA 58),27769 LAGOON DR,BUTTONWILLOW,CA,93206,661-764-5266 (TRAVEL CENTER),661-764-5410,170.0,4.0,4.0,8.0,8.0,,2.0,661-764-5266 (POPEYE'S),,,,661-764-5266 (TACO BELL),,,,,,,www.ta-petro.com/location/ca/ta-buttonwillow,
5,California,TRAVEL CENTERS OF AMERICA #162,location_details.php?id=3185,http://www.rvandtravelers.com/location_details.php?id=3185,RVer,catscale3,,,http://https://www.ta-petro.com/location/ca/ta-ontario,34.064197,-117.559269,I-10,57,4265 E GAUSTI RD,ONTARIO,CA,91761,909-390-2525 (TRAVEL CENTER),909-605-6765,549.0,35.0,35.0,8.0,17.0,,6.0,909-390-2525 (COUNTRY PRIDE RESTAURANT),,,,909-390-2525 (TACO BELL EXPRESS),,,,,,,www.ta-petro.com/location/ca/ta-ontario,
5,California,TRAVEL CENTERS OF AMERICA #163,location_details.php?id=3182,http://www.rvandtravelers.com/location_details.php?id=3182,RVer,catscale3,,,http://https://www.ta-petro.com/location/ca/ta-santa-nella,37.110596,-121.015468,I-5,407 (CA 33),12310 S HWY 33,SANTA NELLA,CA,95322,209-826-0741 (TRAVEL CENTER),209-826-6399,216.0,6.0,6.0,8.0,12.0,,4.0,209-826-0741 (COUNTRY PRIDE),,,,209-826-0741 (POPEYE'S),,,,,,,www.ta-petro.com/location/ca/ta-santa-nella,
5,California,TRAVEL CENTERS OF AMERICA #170,location_details.php?id=3195,http://www.rvandtravelers.com/location_details.php?id=3195,RVer,catscale3,,,http://https://www.ta-petro.com/location/ca/ta-livingston,37.386639,-120.737423,I-99,203,435 WINTON PKWY,LIVINGSTON,CA,95334,209-394-4418 (TRAVEL CENTER),209-394-1419,102.0,20.0,20.0,6.0,7.0,,5.0,209-394-4418 (BURGER KING),,,,209-394-4418 (POPEYE'S),,,,,,,www.ta-petro.com/location/ca/ta-livingston,
5,California,TRAVEL CENTERS OF AMERICA #227,location_details.php?id=3188,http://www.rvandtravelers.com/location_details.php?id=3188,RVer,catscale3,,,http://https://www.ta-petro.com/location/ca/ta-barstow,34.854792,-117.089182,I-15,178,2930 LENWOOD RD,BARSTOW,CA,92311,760-253-2922 (TRAVEL CENTER),,303.0,10.0,10.0,16.0,17.0,,7.0,760-253-2922 (BLACK BEAR DINER),,,,760-253-2922 (SUBWAY),,,,,,,www.ta-petro.com/location/ca/ta-barstow,
5,California,TRAVEL CENTERS OF AMERICA #239,location_details.php?id=3180,http://www.rvandtravelers.com/location_details.php?id=3180,RVer,catscale3,,,http://https://www.ta-petro.com/location/ca/ta-wheeler-ridge,34.992,-118.941287,I-5,219-A 219-B,5552 WHEELER RIDGE RD,WHEELER RIDGE,CA,93203,661-858-2804 (TRAVEL CENTER),661-858-2136,306.0,4.0,4.0,8.0,10.0,,4.0,661-858-2804 (PIZZA HUT),,,,661-858-2804 (POPEYE'S),661-858-2804 (BURGER KING),,661-858-2804 (SUBWAY),,,,www.ta-petro.com/location/ca/ta-wheeler-ridge,
5,California,TRAVEL ZONE CENTER,location_details.php?id=44704,http://www.rvandtravelers.com/location_details.php?id=44704,RVer,arco,,,,33.840672,-117.254544,I-215,22,23261 CAJACO RD,PERRIS,CA,92570,951-940-9200 (TRAVEL CENTER),951-940-9221,40.0,0.0,40.0,9.0,0.0,,0.0,,,,,,,,,,,,,
5,California,TRUCK NET,location_details.php?id=16131,http://www.rvandtravelers.com/location_details.php?id=16131,RVer,ind dealer,,,,32.557164,-116.961177,CA 905,7 S,8490 AVENIDA DE LA FUENTE,SAN DIEGO,CA,92154,619-661-1888 (TRAVEL CENTER),,250.0,0.0,250.0,8.0,7.0,,1.0,619-661-1888 (TRUCK NET TACO SHOP),,,,,,,,,,,,
5,California,ULTRA GAS & MART,location_details.php?id=303,http://www.rvandtravelers.com/location_details.php?id=303,RVer,shell,,,,35.262089,-116.080577,I-15,246,71808 BAKER RD,BAKER,CA,92309,760-733-4542 (TRAVEL CENTER),760-733-4532,30.0,0.0,0.0,2.0,0.0,,0.0,760-733-4542 (JERSEY MIKES),,,,760-733-4542 (DAIRY QUEEN),,,,,BAKER RD,,,
5,California,UNITED OIL,location_details.php?id=16051,http://www.rvandtravelers.com/location_details.php?id=16051,RVer,76,,,,33.741193,-117.19099,I-215,14,1500 PATRICIA RD,PERRIS,CA,92570,951-943-7220 (TRAVEL CENTER),,14.0,0.0,14.0,9.0,0.0,,0.0,,,,,,,,,,,,,
5,California,UNITED PARK TRUCK STOP,location_details.php?id=225,http://www.rvandtravelers.com/location_details.php?id=225,RVer,chevron,,,,37.098133,-120.21819,I-99,167,18208 AVENUE 24,CHOWCHILLA,CA,93610,559-665-4146 (TRAVEL CENTER),559-665-4518,15.0,0.0,0.0,4.0,0.0,,0.0,559-665-4146 (BURGER KING),,,,,,,,,,,,
5,California,US HENDY OIL,location_details.php?id=16045,http://www.rvandtravelers.com/location_details.php?id=16045,RVer,76,,,,35.067084,-118.178263,CA 58,CA 14,16825 CA 14,MOJAVE,CA,93501,661-824-4675 (TRAVEL CENTER),,0.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,
5,California,VACA VALLEY TRAVEL CENTER,location_details.php?id=44712,http://www.rvandtravelers.com/location_details.php?id=44712,RVer,chevron,,,,38.394933,-121.952791,I-505/I-80,57,151 CROKER DR,VACAVILLE,CA,95688,707-451-7533 (TRAVEL CENTER),707-451-7532,5.0,0.0,0.0,5.0,0.0,,0.0,707-451-7533 (BLIMPIE'S),,,,707-451-7533 (BURGER KING),,,,,,,,
5,California,VALLEY COLTON TRUCK STOP,location_details.php?id=3604,http://www.rvandtravelers.com/location_details.php?id=3604,RVer,ind dealer,,,,34.065595,-117.314212,I-10,71,791 E VALLEY BLVD,COLTON,CA,92324,909-824-1296 (TRAVEL CENTER),909-824-8790,20.0,0.0,20.0,9.0,0.0,,0.0,909-824-1296 (ALBERTO'S),,,,,,,,,,,,
5,California,VALLEY FUEL TOWN & COUNTRY,location_details.php?id=10312,http://www.rvandtravelers.com/location_details.php?id=10312,RVer,ind dealer,,,,36.055229,-119.31284,I-99,76 (CA 190),412 S BURNETT RD,TIPTON,CA,93272,559-752-4905 (TRAVEL CENTER),,8.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,
5,California,VALLEY FUEL TRAVEL PLAZA,location_details.php?id=55851,http://www.rvandtravelers.com/location_details.php?id=55851,RVer,chevron,,,,36.350639,-119.43109,US 99,98-B,6603 BETTY DR,VISALIA,CA,93291,559-651-0009 (TRAVEL CENTER),,22.0,0.0,0.0,7.0,6.0,,0.0,559-651-0009 (SUBWAY),,,,559-651-0009 (STARBUCKS),559-651-0009 (CHESTER'S FRIED CHICKEN),,,,,,,
5,California,VALLEY PACIFIC PETROLEUM SERVICE (CHEVRON),location_details.php?id=10326,http://www.rvandtravelers.com/location_details.php?id=10326,RVer,chevron,,,,34.923741,-120.416938,US 101,BETTERAVIA RD,1155 E BETTERAVIA RD,SANTA MARIA,CA,93454,805-925-3664 (TRAVEL CENTER),805-928-1561,100.0,0.0,0.0,6.0,1.0,,0.0,805-925-3664 (HAPPY'S 101),,,,,,,,,,,,
5,California,VALLEY TRUCK STOP,location_details.php?id=10325,http://www.rvandtravelers.com/location_details.php?id=10325,RVer,ind dealer,,,,36.661621,-121.627572,US 101,326-A,721 VERTIN AVE,SALINAS,CA,93901,831-754-1303 (TRAVEL CENTER),831-754-1160,43.0,0.0,43.0,6.0,2.0,,0.0,831-754-1303 (BBQ ROADHOUSE),,,,,,,,,,,,
5,California,VANCO TRUCK PLAZA,location_details.php?id=3611,http://www.rvandtravelers.com/location_details.php?id=3611,RVer,76,,,,37.935774,-121.301873,I-5,471 (CA 4),1033 W CHARTER WAY,STOCKTON,CA,95206,209-466-0833 (TRAVEL CENTER),209-466-2740,45.0,0.0,0.0,8.0,5.0,,2.0,209-466-0833 (CARL'S JR),,,,209-466-0833 (JACK IN THE BOX),209-466-0833 (TACO BELL),,,,,,,
5,California,VERNON TRUCK WASH,location_details.php?id=10346,http://www.rvandtravelers.com/location_details.php?id=10346,RVer,ind dealer,,,,34.008679,-118.208558,BANDINI HIGHWAY,,3308 BANDINI BLVD,VERNON,CA,90058,323-267-0706,,28.0,,,3.0,4.0,,2.0,,,,,,,,,,,,,
5,California,WEBB AUTO/TRUCK SERVICE,location_details.php?id=3629,http://www.rvandtravelers.com/location_details.php?id=3629,RVer,chevron,,,,33.975593,-118.163349,I-710,15,5703 GAGE AVE,BELL GARDENS,CA,90201,323-773-2673 (TRAVEL CENTER),323-773-0406,0.0,0.0,0.0,4.0,0.0,,2.0,,,,,,,,,,,,,
5,California,WESTERN STATES OIL,location_details.php?id=3645,http://www.rvandtravelers.com/location_details.php?id=3645,RVer,ind dealer,,,,37.314158,-121.859679,I-280,1,1790 S 10TH ST,SAN JOSE,CA,95112,408-292-1041 (TRAVEL CENTER),,0.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
5,California,WESTGATE PETROLEUM,location_details.php?id=10342,http://www.rvandtravelers.com/location_details.php?id=10342,RVer,ind dealer,,,,39.00122,-122.893987,CA 29,CA 412,3740 HIGHLAND SPRINGS RD,LAKEPORT,CA,95453,707-263-6512 (TRAVEL CENTER),707-263-0025,2.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
5,California,WESTSIDE CHEVRON,location_details.php?id=3652,http://www.rvandtravelers.com/location_details.php?id=3652,RVer,chevron,,,,34.848846,-114.622152,I-40,141,2321 NEEDLES HWY,NEEDLES,CA,92363,760-326-3048 (TRAVEL CENTER),,0.0,0.0,0.0,6.0,0.0,,0.0,,,,,,,,,,,,,
5,California,WILLOWS TRAVEL PLAZA,location_details.php?id=3709,http://www.rvandtravelers.com/location_details.php?id=3709,RVer,chevron,,,,39.494125,-122.193712,I-5,601 (HWY 99W),1481 CO RD 99W,WILLOWS,CA,95988,530-934-9862 (TRAVEL CENTER),530-934-9862,100.0,0.0,0.0,6.0,0.0,,0.0,,,,,,,,,,,,,
5,California,WRAICH TRAVEL PLAZA,location_details.php?id=2129,http://www.rvandtravelers.com/location_details.php?id=2129,RVer,flying j,,,,34.063014,-117.493168,I-10,61,14302 SLOVER AVE,FONTANA,CA,92337,909-350-3310 (TRAVEL CENTER),909-350-3434,52.0,12.0,12.0,10.0,7.0,,3.0,909-350-3310 (WENDY'S),,,,,,,,,,,,
5,California,YERMO SHELL AND TRUCK STOP,location_details.php?id=3737,http://www.rvandtravelers.com/location_details.php?id=3737,RVer,shell,,,,34.90395,-116.886924,I-15,191,35858 GHOST TOWN RD,YERMO,CA,92398,760-254-3348,,50.0,0.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,
33,Nevada,ALAMO SINCLAIR,location_details.php?id=11836,http://www.rvandtravelers.com/location_details.php?id=11836,RVer,sinclair oil .svg,,,,37.365133,-115.159914,US 93,,51 BROADWAY ST,ALAMO,NV,89001,775-725-3341 (TRAVEL CENTER),775-725-3386,10.0,0.0,0.0,6.0,0.0,,0.0,775-725-3341 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,,
33,Nevada,AREA 51 TRAVEL CENTER,location_details.php?id=11843,http://www.rvandtravelers.com/location_details.php?id=11843,RVer,ind dealer,,,,36.642991,-116.396374,NE 95,,5388 E HWY 95,AMARGOSA VALLEY,NV,89020,775-372-1500 (TRAVEL CENTER),775-372-1501,20.0,0.0,0.0,4.0,0.0,,0.0,775-372-1500 (AREA 51 DINER),,,,,,,,,,,,
33,Nevada,FLYING J DEALER #1171,location_details.php?id=48342,http://www.rvandtravelers.com/location_details.php?id=48342,RVer,pilot,,,http://https://www.pilotflyingj.com/stores/1171/,36.7841675,-114.1400244,I-15,118,1057 S LOWER FLAT TOP DR UNIT A,MESQUITE,NV,89027,702-849-0400 (TRAVEL CENTER),702-613-5752,69.0,15.0,15.0,8.0,6.0,,1.0,702-849-0400 (WENDY'S),3.799,4.099,3.999,702-849-0400 (CHESTER'S FRIED CHICKEN),702-849-0400 (MR. TACO),,,,,,www.pilotflyingj.com/stores/1171/,
