clean_line1,clean_line2,line3,city,zip_code,label,phone,year,major_city,state,chain,address_standardized_ON_parenthesis,address_standardized_OFF_parenthesis,Address_Type,Exit_Number,Flagged,Flag_Reason,Is_Unclear_OCR,Main_Road,Secondary_Road,Exit_Number_2,Exit_Number_3,Tertiary_Road
"Ruby's Inn , 84764 Bryce Canyon Chevron",435-834-5222 UT 63 ( 1 mi S of UT 12 ),<U+2610>,Rubys Inn,84764,Bryce Canyon Chevron,435-834-5222,2006,Bryce,UT,Chevron,( 1 mi S of UT 12 ),UT 63,empty,,False,,False,UT 63,,None,,
"Ruby's Inn , 84764 Bryce Canyon Chevron",435-834-5222 UT 63 ( 1 mi S of UT 12 ),,Rubys Inn,84764,Bryce Canyon Chevron,435-834-5222,2007,Bryce,UT,Chevron,( 1 mi S of UT 12 ),UT 63,empty,,False,,False,UT 63,,None,,
"Ruby's Inn , 84764 Bryce Canyon Chevron",3 435-834-5222 UT 63 ( 1 mi S of UT 12 ),<U+2610><U+2610>,Rubys Inn,84764,Bryce Canyon Chevron,435-834-5222,2008,Bryce,UT,Chevron,( 1 mi S of UT 12 ),UT 63,empty,,False,,False,UT 63,,None,,
Bryce Canyon City ( 84764 ) Bryce Canyon Sinclair,435-834-5232 UT 63 ( 1 mi S of UT 12 ),S O,Bryce Canyon City,84764,Bryce Canyon Sinclair,435-834-5232,2014,Bryce,UT,Sinclair,( 1 mi S of UT 12 ),UT 63,empty,,False,,False,UT 63,,None,,
Bryce Canyon City ( 84764 ) Bryce Canyon Sinclair,435-834-5232 UT 63 ( 1 mi S of UT 12 ),<U+2610><U+2610> SO,Bryce Canyon City,84764,Bryce Canyon Sinclair,435-834-5232,2015,Bryce,UT,Sinclair,( 1 mi S of UT 12 ),UT 63,empty,,False,,False,UT 63,,None,,
Bryce Canyon City ( 84764 ) Bryce Canyon Sinclair,3 435-834-5232 UT 63 ( 1 mi S of UT 12 ),<U+2610><U+2610> S <U+25A1>,Bryce Canyon City,84764,Bryce Canyon Sinclair,435-834-5232,2016,Bryce,UT,Sinclair,( 1 mi S of UT 12 ),UT 63,empty,,False,,False,UT 63,,None,,
"Saint George , 84770 Premium Oil ( Sinclair )",435-628-7204 181 UT 18 N & UT 34,24 000 <U+2610>,Saint George,84770,Premium Oil ( Sinclair ),435-628-7204,2006,Saint George,UT,Sinclair,,181 UT 18 N & UT 34,Proper,,False,,False,UT 18,UT 34,None,,
"J Saint George , 84770 Premium Oil",435-628-7204 181 UT 18 N & UT 34,<U+2610> D <U+2610>,Saint George,84770,Premium Oil,435-628-7204,2007,Saint George,UT,,,181 UT 18 N & UT 34,Proper,,False,,False,UT 18,UT 34,None,,
"Saint George , 84770 Premium Oil",435-628-7204 181 UT 18 N & UT 34,FRS 24 00 <U+25A1> <U+25A1> <U+2610>,Saint George,84770,Premium Oil,435-628-7204,2008,Saint George,UT,,,181 UT 18 N & UT 34,Proper,,False,,False,UT 18,UT 34,None,,
"Summit , 84772 Sunshine Truck Stop",435-586-3893 I-15 Exit 71,L,Summit,84772,Sunshine Truck Stop,435-586-3893,2006,Summit,UT,,,I-15 Exit 71,Exit,71,False,,False,I-15,,None,,
"Summit , 84772 Sunshine Truck Stop",435-586-3893 I-15 Exit 71,L,Summit,84772,Sunshine Truck Stop,435-586-3893,2007,Summit,UT,,,I-15 Exit 71,Exit,71,False,,False,I-15,,None,,
"Summit , 84772 Sunshine Truck Stop",435-586-3893 I-15 Exit 71,L,Summit,84772,Sunshine Truck Stop,435-586-3893,2008,Summit,UT,,,I-15 Exit 71,Exit,71,False,,False,I-15,,None,,
F Phoenix ( 85007 ) Discount Zone ( Shell ),4 602-253-9717 I-17 Exit 196 ( 7th Ave S ),24 <U+25A1>,Phoenix,85007,Discount Zone ( Shell ),602-253-9717,2014,Phoenix,AZ,Shell,( 7th Ave S ),I-17 Exit 196 ,Exit,196,False,,False,I-17,,None,,
Phoenix ( 85007 ) Discount Zone ( Shell ),4 602-253-9717 I-17 Exit 196 ( 7th Ave S ),24 <U+2610>,Phoenix,85007,Discount Zone ( Shell ),602-253-9717,2015,Phoenix,AZ,Shell,( 7th Ave S ),I-17 Exit 196 ,Exit,196,False,,False,I-17,,None,,
Phoenix ( 85007 ) Discount Zone ( Shell ),602-253-9717 I-17 Exit 196 ( 7th Ave S ),<U+2610> <U+25A1> <U+2610>,Phoenix,85007,Discount Zone ( Shell ),602-253-9717,2016,Phoenix,AZ,Shell,( 7th Ave S ),I-17 Exit 196 ,Exit,196,False,,False,I-17,,None,,
F Phoenix ( 85009 ) Circle K # 2885,4 602-269-8482 AZ 85 & 35th Ave,24 XL D,Phoenix,85009,Circle K # 2885,602-269-8482,2014,Phoenix,AZ,Circle K,,AZ 85 & 35th Ave,empty,,False,,False,AZ 85,35th Ave,None,,
Phoenix ( 85009 ) Circle K # 2885,4 602-269-8482 AZ 85 & 35th Ave,24 XL D,Phoenix,85009,Circle K # 2885,602-269-8482,2015,Phoenix,AZ,Circle K,,AZ 85 & 35th Ave,empty,,False,,False,AZ 85,35th Ave,None,,
Phoenix ( 85009 ) Circle K # 2885,602-269-8482 AZ 85 & 35th Ave,24 XL D <U+25A1> <U+25A1>,Phoenix,85009,Circle K # 2885,602-269-8482,2016,Phoenix,AZ,Circle K,,AZ 85 & 35th Ave,empty,,False,,False,AZ 85,35th Ave,None,,
"F Phoenix , 85009 Circle K # 2885",4 602-278-6383 AZ 85 & 35th Ave,HRS S 0,Phoenix,85009,Circle K # 2885,602-278-6383,2006,Phoenix,AZ,Circle K,,AZ 85 & 35th Ave,empty,,False,,False,AZ 85,35th Ave,None,,
"F Phoenix , 85009 Circle K # 2885",602-278-6383 AZ 85 & 35th Ave,HRS 24 L <U+2610> <U+2610>,Phoenix,85009,Circle K # 2885,602-278-6383,2007,Phoenix,AZ,Circle K,,AZ 85 & 35th Ave,empty,,False,,False,AZ 85,35th Ave,None,,
"Phoenix , 85009 Circle K # 2885",4 602-278-6383 AZ 85 & 35th Ave,24 HRS <U+2610> <U+2610>,Phoenix,85009,Circle K # 2885,602-278-6383,2008,Phoenix,AZ,Circle K,,AZ 85 & 35th Ave,empty,,False,,False,AZ 85,35th Ave,None,,
"F Phoenix , 85043 Quick Trip # 444 ( QT )",602-269-1714 I-10 Exit 139,24 M,Phoenix,85043,Quick Trip # 444 ( QT ),602-269-1714,2007,Phoenix,AZ,,,I-10 Exit 139,Exit,139,False,,False,I-10,,None,,
"F Phoenix , 85043 Quick Trip # 444 ( QT )",4 602-269-1714 I-10 Exit 139,24 HRS M,Phoenix,85043,Quick Trip # 444 ( QT ),602-269-1714,2008,Phoenix,AZ,,,I-10 Exit 139,Exit,139,False,,False,I-10,,None,,
Phoenix ( 85043 ) QuikTrip # 444 ( QT ),602-269-1714 I-10 Exit 139 ( S on N 51st ),124,Phoenix,85043,QuikTrip # 444 ( QT ),602-269-1714,2014,Phoenix,AZ,,( S on N 51st ),I-10 Exit 139 ,Exit,139,False,,False,I-10,,None,,
F Phoenix ( 85043 ) QuikTrip # 444 ( QT ),4 602-269-1714 I-10 Exit 139 ( S on N 51st ),24 <U+2610><U+2610>,Phoenix,85043,QuikTrip # 444 ( QT ),602-269-1714,2015,Phoenix,AZ,,( S on N 51st ),I-10 Exit 139 ,Exit,139,False,,False,I-10,,None,,
Phoenix ( 85043 ) QuikTrip # 444 ( QT ),4 602-269-1714 I-10 Exit 139 ( S on N 51st ),24 <U+25A1> S 02400,Phoenix,85043,QuikTrip # 444 ( QT ),602-269-1714,2016,Phoenix,AZ,,( S on N 51st ),I-10 Exit 139 ,Exit,139,False,,False,I-10,,None,,
F Phoenix ( 85043 ) Discount Zone # 1 ( Shell ),4 602-278-0714 I-10 Exit 139 ( S on N 51st ),<U+25A1>,Phoenix,85043,Discount Zone # 1 ( Shell ),602-278-0714,2014,Phoenix,AZ,Shell,( S on N 51st ),I-10 Exit 139 ,Exit,139,False,,False,I-10,,None,,
F Phoenix ( 85043 ) Discount Zone # 1 ( Shell ),602-278-0714 I-10 Exit 139 ( S on N 51st ),24 <U+2610> <U+2610>,Phoenix,85043,Discount Zone # 1 ( Shell ),602-278-0714,2015,Phoenix,AZ,Shell,( S on N 51st ),I-10 Exit 139 ,Exit,139,False,,False,I-10,,None,,
Phoenix ( 85043 ) Discount Zone # 1 ( Shell ),602-278-0714 I-10 Exit 139 ( S on N 51st ),24 <U+2610> <U+25A1>,Phoenix,85043,Discount Zone # 1 ( Shell ),602-278-0714,2016,Phoenix,AZ,Shell,( S on N 51st ),I-10 Exit 139 ,Exit,139,False,,False,I-10,,None,,
Eloy ( 85131 ) Love's Travel Stop # 265,520-423-2015 I-10 Exit 200 ( Sunland Gin Rd S ),24 M O,Eloy,85131,Love's Travel Stop # 265,520-423-2015,2014,Eloy,AZ,Love's,( Sunland Gin Rd S ),I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
Eloy ( 85131 ) Love's Travel Stop # 265,520-423-2015 I-10 Exit 200 ( Sunland Gin Rd S ),24 <U+2610> M,Eloy,85131,Love's Travel Stop # 265,520-423-2015,2015,Eloy,AZ,Love's,( Sunland Gin Rd S ),I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
Eloy ( 85131 ) Love's Travel Stop # 265,4 520-423-2015 I-10 Exit 200 ( S on Sunland Gin ),24 MO 24,Eloy,85131,Love's Travel Stop # 265,520-423-2015,2016,Eloy,AZ,Love's,( S on Sunland Gin ),I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
Eloy ( 85131 ) Circle K # 2947 ( Valero ),4 520-466-7361 I-10 Exit 203 ( Toltec Rd N ),24 MOO <U+25A1> <U+25A1>,Eloy,85131,Circle K # 2947 ( Valero ),520-466-7361,2014,Eloy,AZ,Circle K,( Toltec Rd N ),I-10 Exit 203 ,Exit,203,False,,False,I-10,,None,,
Eloy ( 85131 ) Circle K # 2947,4 520-466-7361 I-10 Exit 203 ( Toltec Rd N ),24 M <U+25A1> <U+2610> <U+2610>,Eloy,85131,Circle K # 2947,520-466-7361,2015,Eloy,AZ,Circle K,( Toltec Rd N ),I-10 Exit 203 ,Exit,203,False,,False,I-10,,None,,
Eloy ( 85131 ) Circle K # 2947 ( 66 ),520-466-7361 I-10 Exit 203 ( Toltec Rd N ),24 M <U+25A1>,Eloy,85131,Circle K # 2947 ( 66 ),520-466-7361,2016,Eloy,AZ,Circle K,( Toltec Rd N ),I-10 Exit 203 ,Exit,203,False,,False,I-10,,None,,
Eloy ( 85131 ) TA Eloy # 007,4 520-466-7363 I-10 Exit 203 ( Toltec Rd S ),<U+25A1> XL 24 D,Eloy,85131,TA Eloy # 007,520-466-7363,2014,Eloy,AZ,,( Toltec Rd S ),I-10 Exit 203 ,Exit,203,False,,False,I-10,,None,,
Eloy ( 85131 ) TA Eloy # 007,4 520-466-7363 I-10 Exit 203 ( Toltec Rd S ),24 XL 124,Eloy,85131,TA Eloy # 007,520-466-7363,2015,Eloy,AZ,,( Toltec Rd S ),I-10 Exit 203 ,Exit,203,False,,False,I-10,,None,,
Eloy ( 85131 ) TA Eloy # 007 ( Sinclair ),4 520-466-7363 I-10 Exit 203 ( Toltec Rd S ),M24 <U+2610> XL 24,Eloy,85131,TA Eloy # 007 ( Sinclair ),520-466-7363,2016,Eloy,AZ,Sinclair,( Toltec Rd S ),I-10 Exit 203 ,Exit,203,False,,False,I-10,,None,,
Eloy ( 85131 ) Pilot Travel Center # 458,4 520-466-7550 I-10 Exit 208 ( Sunshine Blvd N ) Pila,24 <U+25A1> XL <U+2610>,Eloy,85131,Pilot Travel Center # 458,520-466-7550,2014,Eloy,AZ,Pilot,( Sunshine Blvd N ) Pila,I-10 Exit 208 ,Exit,208,False,,False,I-10,,None,,
Eloy ( 85131 ) Pilot Travel Center # 458,4 520-466-7550 I-10 Exit 208 ( Sunshine Blvd N ),24 <U+2610> XL <U+2610> <U+2610>,Eloy,85131,Pilot Travel Center # 458,520-466-7550,2015,Eloy,AZ,Pilot,( Sunshine Blvd N ),I-10 Exit 208 ,Exit,208,False,,False,I-10,,None,,
Eloy ( 85131 ) Pilot Travel Center # 458,4 520-466-7550 I-10 Exit 208 ( N on Sunshine ),24 XL 24,Eloy,85131,Pilot Travel Center # 458,520-466-7550,2016,Eloy,AZ,Pilot,( N on Sunshine ),I-10 Exit 208 ,Exit,208,False,,False,I-10,,None,,
Eloy ( 85131 ) Flying J Travel Plaza # 609,4 520-466-9204 I-10 Exit 208 A ( Sunshine Blvd S ),XL,Eloy,85131,Flying J Travel Plaza # 609,520-466-9204,2014,Eloy,AZ,Flying J,( Sunshine Blvd S ),I-10 Exit 208 A ,Exit,208,False,,False,I-10,,None,,
Eloy ( 85131 ) Flying J Travel Plaza # 609,4 520-466-9204 I-10 Exit 208 A ( Sunshine Blvd S ) FLYING J,FLYING J 24 XL 24,Eloy,85131,Flying J Travel Plaza # 609,520-466-9204,2015,Eloy,AZ,Flying J,( Sunshine Blvd S ) FLYING J,I-10 Exit 208 A ,Exit,208,False,,False,I-10,,None,,
Eloy ( 85131 ) Flying J Travel Plaza # 609,4 520-466-9204 I-10 Exit 208 ( S on Sunshine ) FLYING,24 X 24,Eloy,85131,Flying J Travel Plaza # 609,520-466-9204,2016,Eloy,AZ,Flying J,( S on Sunshine ) FLYING,I-10 Exit 208 ,Exit,208,False,,False,I-10,,None,,
Eloy ( 85131 ) Petro Eloy # 306,520-836-3983 I-10 Exit 200 ( Sunland Gin Rd N ),PETRO 24 XL 22,Eloy,85131,Petro Eloy # 306,520-836-3983,2014,Eloy,AZ,,( Sunland Gin Rd N ),I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
Eloy ( 85131 ) Petro Eloy # 306,4 520-836-3983 I-10 Exit 200 ( Sunland Gin Rd N ) PETRO,<U+25A1> XL 24,Eloy,85131,Petro Eloy # 306,520-836-3983,2015,Eloy,AZ,,( Sunland Gin Rd N ) PETRO,I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
Eloy ( 85131 ) Petro Eloy # 306 ( Shell ),520-836-3983 I-10 Exit 200 ( N on Sunland Gin ) PETRO,PETRO 24 XL 24 24,Eloy,85131,Petro Eloy # 306 ( Shell ),520-836-3983,2016,Eloy,AZ,Shell,( N on Sunland Gin ) PETRO,I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
Eloy ( 85131 ) Pride Travel Center,4 520-836-9681 I-10 Exit 200 ( Sunland Gin Rd N ),MOO,Eloy,85131,Pride Travel Center,520-836-9681,2014,Eloy,AZ,,( Sunland Gin Rd N ),I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
Eloy ( 85131 ) Pride Travel Center,4 520-836-9681 I-10 Exit 200 ( Sunland Gin Rd N ),24 22 M,Eloy,85131,Pride Travel Center,520-836-9681,2015,Eloy,AZ,,( Sunland Gin Rd N ),I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
Eloy ( 85131 ) Pride Travel Center,520-836-9681 I-10 Exit 200 ( N on Sunland Gin ),M 24,Eloy,85131,Pride Travel Center,520-836-9681,2016,Eloy,AZ,,( N on Sunland Gin ),I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
"Casa Grande , 85222 Love's Travel Stop # 265",520-423-2015 I-10 Exit 200 op # 265,24 HRS XL 240,Casa Grande,85222,Love's Travel Stop # 265,520-423-2015,2006,Casa Grande,AZ,Love's,,I-10 Exit 200 op # 265,Exit,200,False,,False,I-10,,None,,
"Casa Grande , 85222 Love's Travel Stop # 265 )",520-423-2015 I-10 Exit 200,MOO,Casa Grande,85222,Love's Travel Stop # 265 ),520-423-2015,2007,Casa Grande,AZ,Love's,,I-10 Exit 200,Exit,200,False,,False,I-10,,None,,
"Casa Grande , 85222 Love's Travel Stop # 265",4 520-423-2015 I-10 Exit 200,24 HRS 24 M,Casa Grande,85222,Love's Travel Stop # 265,520-423-2015,2008,Casa Grande,AZ,Love's,,I-10 Exit 200,Exit,200,False,,False,I-10,,None,,
"Casa Grande , 85222 Petro Stopping Center # 6",520-836-3983 I-10 Exit 200 ( Sunland Gin Rd N ),24,Casa Grande,85222,Petro Stopping Center # 6,520-836-3983,2006,Casa Grande,AZ,,( Sunland Gin Rd N ),I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
"Casa Grande , 85222 Petro Stopping",520-836-3983 I-10 Exit 200 ( Sunland Center # 6 PETRO,XL 2400,Casa Grande,85222,Petro Stopping,520-836-3983,2007,Casa Grande,AZ,,( Sunland Center # 6 PETRO,I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
"Casa Grande , 85222 Petro Stopping Center # 6 PETRO",4 520-836-3983 I-10 Exit 200 ( Sunland Gin Rd N ),24 HRS XL 240,Casa Grande,85222,Petro Stopping Center # 6 PETRO,520-836-3983,2008,Casa Grande,AZ,,( Sunland Gin Rd N ),I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
"Casa Grande , 85222 Pride Travel Center",520-836-9681 I-10 Exit 200 ( Sunland Gin Rd N ),S000 000,Casa Grande,85222,Pride Travel Center,520-836-9681,2006,Casa Grande,AZ,,( Sunland Gin Rd N ),I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
"Casa Grande , 85222 Pride Travel Center N",520-836-9681 I-10 Exit 200 ( Sunland Gin N,HRS 24 MOO,Casa Grande,85222,Pride Travel Center N,520-836-9681,2007,Casa Grande,AZ,,( Sunland Gin N,I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
"Casa Grande , 85222 Pride Travel Center",4 520-836-9681 I-10 Exit 200 ( Sunland Gin Rd N ),24 HRS M <U+2610><U+2610>,Casa Grande,85222,Pride Travel Center,520-836-9681,2008,Casa Grande,AZ,,( Sunland Gin Rd N ),I-10 Exit 200 ,Exit,200,False,,False,I-10,,None,,
"Eloy , 85231 Circle K # 2947",520-466-7361 I-10 Exit 203 ( Toltec Rd N ),,Eloy,85231,Circle K # 2947,520-466-7361,2006,Eloy,AZ,Circle K,( Toltec Rd N ),I-10 Exit 203 ,Exit,203,False,,False,I-10,,None,,
"Eloy , 85231 Circle K # 2947",520-466-7361 I-10 Exit 203 ( Toltec Rd N ),24 MOOO,Eloy,85231,Circle K # 2947,520-466-7361,2007,Eloy,AZ,Circle K,( Toltec Rd N ),I-10 Exit 203 ,Exit,203,False,,False,I-10,,None,,
", 85231 Circle K # 2947",GEloy 4 520-466-7361 I-10 Exit 203 ( Toltec Rd N ),24 HRS M <U+2610> <U+2610> <U+2610><U+2610>,,85231,Circle K # 2947,520-466-7361,2008,Eloy,AZ,Circle K,( Toltec Rd N ),I-10 Exit 203 ,Exit,203,False,,False,I-10,,None,,
"Eloy , 85231 TravelCenters of America ( Exxon )",520-466-7363 I-10 Exit 203 ( Toltec Rd S ),,Eloy,85231,TravelCenters of America ( Exxon ),520-466-7363,2006,Eloy,AZ,TravelCenters,( Toltec Rd S ),I-10 Exit 203 ,Exit,203,False,,False,I-10,,None,,
"Eloy , 85231 TravelCenters of America ( Exxon )",520-466-7363 I-10 Exit 203 ( Toltec Rd S ),24 XL 24,Eloy,85231,TravelCenters of America ( Exxon ),520-466-7363,2007,Eloy,AZ,TravelCenters,( Toltec Rd S ),I-10 Exit 203 ,Exit,203,False,,False,I-10,,None,,
"Eloy , 85231",4 520-466-7363 I-10 TravelCenters Exit 203 ( Toltec of America Rd S ) ( Exxon ) A,24 HRS XL <U+2610> 24,Eloy,85231,,520-466-7363,2008,Eloy,AZ,,( Toltec of America Rd S ) ( Exxon ) A,I-10 TravelCenters Exit 203 ,Exit,203,False,,False,I-10,,None,,
"Eloy , 85231 Pilot Travel Center # 458",520-466-7550 I-10 Exit 208,24,Eloy,85231,Pilot Travel Center # 458,520-466-7550,2006,Eloy,AZ,Pilot,,I-10 Exit 208,Exit,208,False,,False,I-10,,None,,
"Eloy , 85231 Pilot Travel Center # 458",520-466-7550 101-10 Exit 208,,Eloy,85231,Pilot Travel Center # 458,520-466-7550,2007,Eloy,AZ,Pilot,,101-10 Exit 208,Exit,208,False,,False,101 10,,None,,
"Eloy , 85231 Pilot Travel Center # 458",4 520-466-7550 I-10 Exit 208,24 HRS L,Eloy,85231,Pilot Travel Center # 458,520-466-7550,2008,Eloy,AZ,Pilot,,I-10 Exit 208,Exit,208,False,,False,I-10,,None,,
"Eloy , 85231 J Travel Plaza # 0500310",520-466-9204 Flying I-10 Exit 208 A ( Sunshine Blvd S ) #,HRS 24,Eloy,85231,J Travel Plaza # 0500310,520-466-9204,2006,Eloy,AZ,,( Sunshine Blvd S ) #,Flying I-10 Exit 208 A ,Exit,208,True,unclear address_standardized_OFF_parenthesis,True,I-10,,None,,
"Eloy , 85231 Flying J Travel Plaza # 0500310",520-466-9204 I-10 Exit 208 A ( Sunshine Blvd S ),FRS XL 24,Eloy,85231,Flying J Travel Plaza # 0500310,520-466-9204,2007,Eloy,AZ,Flying J,( Sunshine Blvd S ),I-10 Exit 208 A ,Exit,208,False,,False,I-10,,None,,
"Eloy , 85231 Flying J Travel Plaza # 0500310",520-466-9204 I-10 Exit 208 A ( Sunshine Blvd S ),24 HRS XL24 <U+25A0><U+25A0>,Eloy,85231,Flying J Travel Plaza # 0500310,520-466-9204,2008,Eloy,AZ,Flying J,( Sunshine Blvd S ),I-10 Exit 208 A ,Exit,208,False,,False,I-10,,None,,
G Stanfield ( 85272 ) Vija Truck Stop,520-424-3175 I-8 Exit 151 ( AZ 84 ),<U+2610> M,Stanfield,85272,Vija Truck Stop,520-424-3175,2014,Stanfield,AZ,,( AZ 84 ),I-8 Exit 151 ,Exit,151,False,,False,I-8,,None,,
G Stanfield ( 85272 ) Vija Truck Stop,4 520-424-3175 I-8 Exit 151 ( AZ 84 ),<U+2610> D,Stanfield,85272,Vija Truck Stop,520-424-3175,2015,Stanfield,AZ,,( AZ 84 ),I-8 Exit 151 ,Exit,151,False,,False,I-8,,None,,
G Stanfield ( 85272 ) Vija Truck Stop,520-424-3175 I-8 Exit 151 ( AZ 84 ),"M D """,Stanfield,85272,Vija Truck Stop,520-424-3175,2016,Stanfield,AZ,,( AZ 84 ),I-8 Exit 151 ,Exit,151,False,,False,I-8,,None,,
Buckeye ( 85326 ) QuikTrip I-10 Exit # 114 492 ( Miller ( QT ) Rd S ),3 623-386-8855 I-10 Exit 114 (,24 <U+2610> M,Buckeye,85326,QuikTrip I-10 Exit # 114 492 ( Miller ( QT ) Rd S ),623-386-8855,2015,Buckeye,AZ,,(,I-10 Exit 114 ,Exit,114,False,,False,I-10,,None,,
Buckeye ( 85326 ) QuikTrip # 492 ( QT ),623-386-8855 I-10 Exit 114 ( Miller Rd S ),D MO D <U+25A1>,Buckeye,85326,QuikTrip # 492 ( QT ),623-386-8855,2016,Buckeye,AZ,,( Miller Rd S ),I-10 Exit 114 ,Exit,114,False,,False,I-10,,None,,
Buckeye ( 85326 ) Speedsmart ( Chevron ),3 623-474-6262 I-10 Exit 114 ( Miller Rd S ),24 SO DO,Buckeye,85326,Speedsmart ( Chevron ),623-474-6262,2014,Buckeye,AZ,Chevron,( Miller Rd S ),I-10 Exit 114 ,Exit,114,False,,False,I-10,,None,,
Buckeye ( 85326 ) Speedsmart 114 ( ( Chevron Miller Rd ) S ),3 623-474-6262 I-10 Exit 114 ( Miller Rd S ),24 S D,Buckeye,85326,Speedsmart 114 ( ( Chevron Miller Rd ) S ),623-474-6262,2015,Buckeye,AZ,Chevron,( Miller Rd S ),I-10 Exit 114 ,Exit,114,False,,False,I-10,,None,,
Buckeye ( 85326 ) Speedsmart ( Chevron ),623-474-6262 I-10 Exit 114 ( Miller Rd S ),24 m S 0240,Buckeye,85326,Speedsmart ( Chevron ),623-474-6262,2016,Buckeye,AZ,Chevron,( Miller Rd S ),I-10 Exit 114 ,Exit,114,False,,False,I-10,,None,,
"Ehrenberg , 85334 Sunmart # 640",928-927-6568 I-10 Exit 5 ( Tom Wells Rd ),24 M,Ehrenberg,85334,Sunmart # 640,928-927-6568,2007,Ehrenberg,AZ,,( Tom Wells Rd ),I-10 Exit 5 ,Exit,5,False,,False,I-10,,None,,
", 85334 Sunmart # 640 ( Texaco )",FEhrenberg 1928-927-6568 I-10 Exit 5 ( Tom Wells Rd ),"24 HRS M """,,85334,Sunmart # 640 ( Texaco ),928-927-6568,2008,Ehrenberg,AZ,Texaco,( Tom Wells Rd ),I-10 Exit 5 ,Exit,5,False,,False,I-10,,None,,
Ehrenberg ( 85334 ) Sunmart # 640 ( Texaco ),928-927-6568 I-10 Exit 5 ( Tom Wells Rd ),M,Ehrenberg,85334,Sunmart # 640 ( Texaco ),928-927-6568,2014,Ehrenberg,AZ,Texaco,( Tom Wells Rd ),I-10 Exit 5 ,Exit,5,False,,False,I-10,,None,,
Ehrenberg ( 85334 ) Sunmart # 640 ( Texaco ),928-927-6568 I-10 Exit 5 ( Tom Wells Rd ),24 M B <U+2610>,Ehrenberg,85334,Sunmart # 640 ( Texaco ),928-927-6568,2015,Ehrenberg,AZ,Texaco,( Tom Wells Rd ),I-10 Exit 5 ,Exit,5,False,,False,I-10,,None,,
Ehrenberg ( 85334 ) Sunmart # 640 ( Texaco ),928-927-6568 I-10 Exit 5 ( Tom Wells Rd ),2 M,Ehrenberg,85334,Sunmart # 640 ( Texaco ),928-927-6568,2016,Ehrenberg,AZ,Texaco,( Tom Wells Rd ),I-10 Exit 5 ,Exit,5,False,,False,I-10,,None,,
"Gila Bend , 85337 Minute Mart # 20 ( Chevron )",928-683-2299 942 E AZ 85,FRS S,Gila Bend,85337,Minute Mart # 20 ( Chevron ),928-683-2299,2006,Gila Bend,AZ,Chevron,,942 E AZ 85,Proper,,False,,False,AZ 85,,None,,
"Gila Bend , 85337 Minute Mart # 20 ( Chevron )",928-683-2992 942 E AZ 85,48 MOD,Gila Bend,85337,Minute Mart # 20 ( Chevron ),928-683-2992,2007,Gila Bend,AZ,Chevron,,942 E AZ 85,Proper,,False,,False,AZ 85,,None,,
"G Gila Bend , 85337 Minute Mart # 20 ( Chevron )",928-683-2992 942 E AZ 85,24 HRS S,Gila Bend,85337,Minute Mart # 20 ( Chevron ),928-683-2992,2008,Gila Bend,AZ,Chevron,,942 E AZ 85,Proper,,False,,False,AZ 85,,None,,
G Gila Bend ( 85337 ) Minute Mart # 20 ( Shell ),3 928-683-2992 I-8 Exit 115 ( AZ 85 N ),124 24 MO,Gila Bend,85337,Minute Mart # 20 ( Shell ),928-683-2992,2014,Gila Bend,AZ,Shell,( AZ 85 N ),I-8 Exit 115 ,Exit,115,False,,False,I-8,,None,,
Gila Bend ( 85337 ) Minute Mart # 20 ( Shell ),928-683-2992 I-8 Exit 115 ( AZ 85 N ),24 MO O,Gila Bend,85337,Minute Mart # 20 ( Shell ),928-683-2992,2015,Gila Bend,AZ,Shell,( AZ 85 N ),I-8 Exit 115 ,Exit,115,False,,False,I-8,,None,,
G Gila Bend ( 85337 ) Minute Mart # 20 ( Shell ),928-683-2992 I-8 Exit 115 ( AZ 85 N ),24 <U+25A1><U+25A1> MO,Gila Bend,85337,Minute Mart # 20 ( Shell ),928-683-2992,2016,Gila Bend,AZ,Shell,( AZ 85 N ),I-8 Exit 115 ,Exit,115,False,,False,I-8,,None,,
"Gila Bend , 85337 Bill Henry's Food Mart ( Texaco )",928-683-6324 I-8 Exit 115 ( AZ 85 ),M,Gila Bend,85337,Bill Henry's Food Mart ( Texaco ),928-683-6324,2006,Gila Bend,AZ,Texaco,( AZ 85 ),I-8 Exit 115 ,Exit,115,False,,False,I-8,,None,,
